val_year,val_mth,pol_id,prod_code,red,group,elap_mth,elap_mth_pol,age_1,term,sex_1,frac_pol,pr_curr,pr_init,pr_acc,pr_freq,pr_inc_pct,pr_inc_ind,pr_term,pct_sa_acc,basis_ps,bon_curr,bon_pct,lin_sa_dth,lin_sa_dth_ind,lin_sa_mat,lin_sa_mat_ind,lin_pr,lex_pr,com1,com2,com3,com4,com5,com6,com7,com8,com9,com10,res_db,res_nt_db,sa_dth,sa_mat,sa_mat_riders,table_res,pct_res,table_res_nt,pct_res_nt,ind_table,ind_table_nt,sa_inc_ind,sa_inc_pct,surr_type,surr_penalty,it,it_nt,it_rop,db_type_t,sa_dth_inc_ind,sa_dth_inc_pct,age_shift_res,inc_term_yr,val_int_loan,pr_init_original,rop_type_t,modal_load,inc_at_mat,ind_matching,it_matching,fund_name,portfolio,prod_code_scr,sa_dth_original,flag_wl_int2,int2,term_int2,bonus_type,year_birth1,table_tariff,edad_derechos,cohort_base,policies_curr
2019,12,BGVP000120_190000031,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,630,144,M,1,85.73923492,85.73923492,0,0,0,C,144,0,2,1.225700021,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,83.99688721,83.99688721,0,83.48999786,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,12,0,85.73923492,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1967,NA,0,317-2020,1
2019,12,BGVH001255_150000068,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,466,312,F,1,103.1277618,103.1277618,0,0,0,C,312,0,2,1.238199949,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,101.088768,101.088768,0,102.0199966,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,26,0,103.1277618,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1981,NA,0,317-2020,1
2019,12,BGVH001255_150000069,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,422,360,F,1,156.2319946,156.2319946,0,0,0,C,360,0,2,1.876099944,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,153.1511688,153.1511688,0,155.1900024,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,30,0,156.2319946,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1985,NA,0,317-2020,1
2019,12,BGVH001255_150000070,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,492,288,F,1,91.22342682,91.22342682,0,0,0,C,288,0,2,1.095299959,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,89.41686249,89.41686249,0,90.05999756,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,91.22342682,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVH001255_150000071,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,445,336,M,1,97.24905396,97.24905396,0,0,0,C,336,0,2,1.167700052,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,95.3273468,95.3273468,0,96.23999786,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,97.24905396,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1983,NA,0,317-2020,1
2019,12,BGVH001255_150000072,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,534,252,M,1,376.1515198,376.1515198,0,0,0,C,252,0,2,4.515999794,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,368.6695251,368.6695251,0,369.4500122,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,21,0,376.1515198,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1975,NA,0,317-2020,1
2019,12,BGVH001255_150000073,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,498,276,F,1,167.5544128,167.5544128,0,0,0,C,276,0,2,2.011800051,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,164.2332001,164.2332001,0,165.25,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,167.5544128,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVH001255_150000074,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,473,312,M,1,120.5720139,120.5720139,0,0,0,C,312,0,2,1.447700024,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,118.1858521,118.1858521,0,119.0599976,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,26,0,120.5720139,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1980,NA,0,317-2020,1
2019,12,BGVH001255_150000075,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,494,288,F,1,167.8608246,167.8608246,0,0,0,C,288,0,2,2.015500069,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,164.5365601,164.5365601,0,165.7200012,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,167.8608246,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVH001255_150000076,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,426,360,F,1,91.72174072,91.72174072,0,0,0,C,360,0,2,1.101400018,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,89.91303253,89.91303253,0,91.11000061,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,30,0,91.72174072,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVH001255_150000077,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,487,288,F,1,167.8608246,167.8608246,0,0,0,C,288,0,2,2.015500069,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,164.5365601,164.5365601,0,165.7200012,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,24,0,167.8608246,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1979,NA,0,317-2020,1
2019,12,BGVN000403_80000061,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,499,276,M,1,123.8078156,123.8078156,0,0,0,C,276,0,2,1.725700021,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,121.3539276,121.3539276,0,121.8600006,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,123.8078156,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVN000403_80000060,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,510,252,F,1,22.27900124,22.27900124,0,0,0,C,252,0,2,0.310400009,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,21.83699989,21.83699989,0,21.93000031,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,21,0,22.27900124,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1977,NA,0,317-2020,1
2019,12,BGVN000403_80000059,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,438,336,F,1,30.49371529,30.49371529,0,0,0,C,336,0,2,0.425000012,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,29.89294434,29.89294434,0,30.22999954,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,30.49371529,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1983,NA,0,317-2020,1
2019,12,BGVN000403_80000058,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,533,240,F,1,51.32460022,51.32460022,0,0,0,C,240,0,2,0.715300024,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,50.30496979,50.30496979,0,50.47000122,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,20,0,51.32460022,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1975,NA,0,317-2020,1
2019,12,BGVN000403_80000057,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,420,360,F,1,36.88601303,36.88601303,0,0,0,C,360,0,2,0.514199972,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,36.16030502,36.16030502,0,36.63999939,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,30,0,36.88601303,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1985,NA,0,317-2020,1
2019,12,BGVN000403_80000056,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,419,360,M,1,50.42290878,50.42290878,0,0,0,C,360,0,2,0.702799976,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,49.42995071,49.42995071,0,50.00999832,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,30,0,50.42290878,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1985,NA,0,317-2020,1
2019,12,BGVN000403_80000055,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,560,216,F,1,246.812439,246.812439,0,0,0,C,216,0,2,3.439800024,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,241.8930664,241.8930664,0,242.1999969,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,18,0,246.812439,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1973,NA,0,317-2020,1
2019,12,BGVN000403_80000054,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,431,336,M,1,30.53996468,30.53996468,0,0,0,C,336,0,2,0.425599992,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,29.93773079,29.93773079,0,30.22999954,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,30.53996468,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVN000403_80000053,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,545,228,F,1,68.47744751,68.47744751,0,0,0,C,228,0,2,0.954299986,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,67.11499023,67.11499023,0,67.26999664,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,19,0,68.47744751,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1974,NA,0,317-2020,1
2019,12,BGVH001255_150000067,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,502,276,F,1,171.4580994,171.4580994,0,0,0,C,276,0,2,2.058599949,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,168.0595093,168.0595093,0,169.1000061,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,171.4580994,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVH001255_150000066,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,499,276,M,1,116.9804001,116.9804001,0,0,0,C,276,0,2,1.404399991,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,114.6589203,114.6589203,0,115.1399994,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,23,0,116.9804001,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1978,NA,0,317-2020,1
2019,12,BGVH001255_150000065,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,438,348,M,1,84.45417023,84.45417023,0,0,0,C,348,0,2,1.014000058,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,82.78639984,82.78639984,0,83.66999817,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,29,0,84.45417023,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1983,NA,0,317-2020,1
2019,12,BGVH001255_150000064,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,462,312,M,1,103.3156128,103.3156128,0,0,0,C,312,0,2,1.240499973,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,101.2709579,101.2709579,0,102.0199966,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,26,0,103.3156128,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1981,NA,0,317-2020,1
2019,12,BGVG002780_150000044,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-12,0,572,204,F,1,48.93318558,48.93318558,0,0,0,C,204,0,2,0,0.899999976,0,1,0,3,0.015,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,0.029999999,47.46518707,47.46518707,0,47.45000076,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,17,0,48.93318558,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1973,NA,0,317-2020,1
2019,12,BGVH001255_150000045,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,533,252,M,1,159.3489532,159.3489532,0,0,0,C,252,0,2,1.913100004,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,156.1793671,156.1793671,0,156.5099945,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,21,0,159.3489532,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1975,NA,0,317-2020,1
2019,12,BGVH001255_150000046,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,426,348,M,1,139.6163788,139.6163788,0,0,0,C,348,0,2,1.676399946,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,136.8592682,136.8592682,0,138.3200073,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,29,0,139.6163788,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVH001255_150000047,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,479,300,F,1,218.4567871,218.4567871,0,0,0,C,300,0,2,2.623100042,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,214.1341858,214.1341858,0,215.8899994,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,25,0,218.4567871,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1980,NA,0,317-2020,1
2019,12,BGVH001255_150000048,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,427,348,F,1,103.6373138,103.6373138,0,0,0,C,348,0,2,1.244500041,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,101.5924149,101.5924149,0,102.8399963,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,29,0,103.6373138,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVH001255_150000049,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,482,300,F,1,144.6394653,144.6394653,0,0,0,C,300,0,2,1.736700058,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,141.7774811,141.7774811,0,142.9400024,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,25,0,144.6394653,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1980,NA,0,317-2020,1
2019,12,BGVH001255_150000050,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,431,348,M,1,141.6552887,141.6552887,0,0,0,C,348,0,2,1.700899959,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,138.8579407,138.8579407,0,140.3399963,0,GRM95,1,GRM95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,29,0,141.6552887,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVH001255_150000051,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,443,336,F,1,111.9958344,111.9958344,0,0,0,C,336,0,2,1.344799995,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,109.7846375,109.7846375,0,111.0199966,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,111.9958344,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1983,NA,0,317-2020,1
2019,12,BGVH001255_150000052,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,427,348,F,1,84.39931488,84.39931488,0,0,0,C,348,0,2,1.013399959,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,82.73400116,82.73400116,0,83.75,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,29,0,84.39931488,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVN000403_80000052,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-4,0,429,336,F,1,28.88984299,28.88984299,0,0,0,C,336,0,2,0.402700007,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,28.32067299,28.32067299,0,28.63999939,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,28,0,28.88984299,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1984,NA,0,317-2020,1
2019,12,BGVH001255_150000053,Ahorro_Colectivo,V,|NP|Trad|Ahorro_Colectivo|Ahorro_Colectivo|1210|VI_200|GH12|Ahorro_Con_PB|With_Profit|C-ART_33_1a|Garantizado_Fijo|Inferior_al_1%|Garantizado_Fijo|,-5,0,478,300,F,1,260.8751831,260.8751831,0,0,0,C,300,0,2,3.132400036,0.899999976,0,1,0,3,0.015,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.02,255.7132568,255.7132568,0,257.8099976,0,GRF95,1,GRF95,1,N,N,C,0,3,0.050000001,0.001,0.001,0,1,C,0,0,25,0,260.8751831,1,0,N,999,0,PU_noALM_Trad,PU,GH12,0,0,0,0,1,1980,NA,0,317-2020,1
