modelclass,task_loop,group,disc_rate,time,period,t_from,t_to,claims_ann_tot_pl,claims_death_acc_pl,claims_death_acc_traffic_pl,claims_death_pl,claims_disab_acc_pl,claims_disab_acc_traffic_pl,claims_disab_pl,claims_dread_disease_pl,claims_health_pl,claims_maturity_pl,claims_other_riders_pl,claims_part_withdrawal_pl,claims_services_pl,claims_surrender_pl,claims_total_pl,claims_total_pl_re,exp_total_pl_re,com_financial_pl,com_initial_pl,com_total_pl,com_total_pl_re,com_renewal_total_pl,cost_of_capital,exp_acquisition_pl,exp_ren_total_pl,exp_total_pl,int_technical_total,inv_income_total_pl,inv_income_total_pl_re,margin_com,margin_deposit_fund,margin_exp,margin_inv,margin_others,margin_risk,margin_surrender,policies_e,prem_death_acc_pl,prem_death_acc_traffic_pl,prem_main_pl,pv_cfric,prem_disab_acc_pl,prem_disab_acc_traffic_pl,prem_disab_pl,prem_dread_disease_pl,prem_extra_if,prem_freq_load_pl,prem_health_pl,prem_other_riders_pl,prem_services_pl,prem_total_pl,prem_total_pl_re,profit_aft_tax_aft_coc,profit_aft_tax_bef_coc,profit_bef_tax_bef_coc,profitshare_pl,profitshare_pl_re,pv_bel,pv_bel_net_re,pv_coc,pv_crnhr,pv_profit_aft_tax_aft_coc,pv_profit_aft_tax_bef_coc,res_total_bs,res_total_inc,res_total_inc_re,solvency_margin,tax_on_profit,pv_profit_aft_tax_aft_coc_nb,pv_profit_aft_tax_bef_coc_nb,pv_margin_expenses_aft_tax,pv_margin_expenses_aft_tax_nb,pv_margin_inv_aft_tax,pv_margin_inv_aft_tax_nb,pv_margin_others_aft_tax,pv_margin_others_aft_tax_nb,pv_margin_risk_aft_tax,pv_margin_risk_aft_tax_nb,claims_disab_prof_pl,prem_disab_prof_pl,cal_month,cal_year,scr_cfric,scr_crnhr,pv_bel_nb,pv_bel_re,pv_profit_aft_tax_aft_coc_re,pv_profit_aft_tax_bef_coc_re,res_total_bs_re,profit_bef_tax_bef_coc_re,pv_prem_total,pv_prem_total_nb,pv_coc_nb,pv_crnhr_nb,pv_cfric_nb,pv_bel_net_re_nb,pv_bel_re_nb,num_policies_e,prem_transf_if,policies_b,policies_lapses,policies_maturities,dg_pua_pl,claims_ann_tot_inv_comp_pl,claims_death_inv_comp_pl,claims_maturity_inv_comp_pl,claims_part_withdrawal_inv_comp_pl,claims_surrender_inv_comp_pl,csm,pv_ifrs_risk_adj,pv_ifrs_risk_adj_nb,cashflow_b,cashflow_b_re,cashflow_e,cashflow_e_re,claims_death_pl_re,claims_death_inv_comp_pl_re,scr_crnhr_re,valor_rescate,scr_life,scr_counterpart_cfric,scr_counterpart_crnhr,scr_health,scr_market_cfric,scr_operational_cfric,scr_operational_crnhr,scr_ra,cf_bel,cf_bel_re,cf_claims_annual_eq,cf_claims_annual_eq_re,cf_com_annual_eq,cf_com_annual_eq_re,cf_exp_annual_eq,cf_exp_annual_eq_re,cf_prem_annual_eq,cf_prem_annual_eq_re,cap_to_year_end,pv_bel_annual_eq,disc_rate_m,num_of_loop
trad_alm,1,326AP-2020-S,-1,147,Siguiente147,147,147,0,0,0,352.06379019385,0,0,0,0,0,0,0,0,0,0,352.06379019385,17.603189509693,0,,,17.957210318273,0.89786051591367,,0,,0,0,39.932769323249,34.841321313277,1.7420660656638,-17.030172205271,0,12.035333719405,-4.3237711939765,1.3173490076568e-14,-32.704177382331,0,19.825090837946,0,0,31.371786020743,0,0,0,0,0,0,2.5097428816595,0,0,0,33.881528902403,1.6940764451201,-31.51709029663,-31.51709029663,-42.022787062173,0,0,41521.948125824,39445.850719533,0,0,4629.4694580848,4629.4694580848,48044.1125167,-257.06363759942,-12.853181879971,,-10.505696765543,,,-102.08451565201,,879.02140712115,,2.5730945592109e-14,,3852.5325666156,,0,0,3,2032,0,0,,2076.0974062912,27.521064636553,27.521064636553,2402.205625835,-2.2117256348512,4027.7793954211,,,,,,,7.930770522295,0,20.003127430921,0.029855597971117,0,0,0,0,0,0,0,,0,,-160.1075765128,-8.0053788256399,-9.3818244520751,,17.603189509693,0,0,0,0,0,0,0,0,0,0,0,336.13947160973,16.806973580486,1062.8455046326,53.14227523163,78.051932855093,3.9025966427546,0,0,147.2677978398,7.3633898919899,1.0065894258802,42509.197561648,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,148,Siguiente148,148,148,0,0,0,351.93486045204,0,0,0,0,0,0,0,0,0,0,351.93486045204,17.596743022602,0,,,18.578919244688,0.92894596223438,,0,,0,0,39.720005289659,34.651596431929,1.7325798215964,-17.618290347838,0,13.650394062831,-4.2541516172493,-2.4789198471709e-15,4.6278948877466,0,19.647618175408,0,0,32.507727550541,0,0,0,0,0,0,2.5468370620775,0,0,0,35.054564612618,1.7527282306309,-2.6956147608822,-2.6956147608822,-3.5941530145096,0,0,41216.383580005,39155.564401005,0,0,4635.6231290002,4635.6231290002,47747.08821701,-297.02429968954,-14.851214984477,,-0.89853825362741,,,-99.23521072339,,882.86558817486,,2.7607901972417e-14,,3851.9927515487,,0,0,4,2032,0,0,,2060.8191790002,27.220238490353,27.220238490353,2387.3544108505,-0.18916594813216,3995.7327843191,,,,,,,7.8605607470153,0,19.825090837946,0.029563327116605,0,0,0,0,0,0,0,,0,,-159.49178485809,-7.9745892429045,-9.3276870616566,,17.596743022602,0,0,0,0,0,0,0,0,0,0,0,335.45921508411,16.772960754206,1416.806878064,70.840343903202,96.739749673836,4.8369874836918,0,0,182.52782957328,9.1263914786638,1.0058551098813,42539.799100019,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,149,Siguiente149,149,149,0,0,0,351.10531930396,0,0,0,0,0,0,0,0,0,0,351.10531930396,17.555265965198,0,,,39.587302176106,1.9793651088053,,0,,0,0,39.48815589293,34.44940085194,1.722470042597,-37.499379073287,0,17.504773132056,-2.701684904288,8.002279394681e-15,94.579236007015,0,19.47098092526,0,0,70.633482794486,0,0,0,0,0,0,4.0595401792995,0,0,0,74.693022973785,3.7346511486893,53.912208871122,53.912208871122,71.882945161496,0,0,40930.059705916,38883.55672062,0,0,4585.170128364,4585.170128364,47389.871761291,-357.21645571908,-17.860822785954,,17.970736290374,,,-84.3637624182,,885.54805858399,,2.1625056911015e-14,,3783.9858321982,,0,0,5,2032,0,0,,2046.5029852958,26.921254768842,26.921254768842,2369.4935880646,3.7833129032366,3923.9927591258,,,,,,,7.7905904289356,0,19.647618175408,0.029272575208677,0,0,0,0,0,0,0,,0,,-140.4469388543,-7.0223469427151,-9.2738941526295,,17.555265965198,0,0,0,0,0,0,0,0,0,0,0,315.99959850628,15.799979925314,1769.6800153672,88.484000768359,136.53991685287,6.8269958426436,0,0,257.62248462806,12.881124231403,1.0051213342093,42570.422836746,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,150,Siguiente150,150,150,0,0,0,348.37335696973,0,0,0,0,0,0,0,0,0,0,348.37335696973,17.418667848486,0,,,17.486244855314,0.87431224276569,,0,,0,0,39.178046420447,34.176377869508,1.7088188934754,-16.583520259073,0,15.770806348429,-4.2665678280183,-1.25646021365e-14,58.162176457382,0,19.295813729437,0,0,30.548995204951,0,0,0,0,0,0,2.4439196163961,0,0,0,32.992914821347,1.6496457410673,39.81217103904,39.81217103904,53.08289471872,0,0,40626.665180014,38595.331921013,0,0,4548.7781097013,4548.7781097013,47035.304720874,-354.56704041705,-17.728352020852,,13.27072367968,,,-83.866827505207,,889.40590573126,,3.10630526574e-14,,3743.2390314752,,0,0,6,2032,0,0,,2031.3332590007,26.624089916207,26.624089916207,2351.7652360437,2.7938365641431,3893.9309107278,,,,,,,7.7212217162087,0,19.47098092526,0.028983125358053,0,0,0,0,0,0,0,,0,,-158.68000851883,-7.9340004259415,-9.220443291726,,17.418667848486,0,0,0,0,0,0,0,0,0,0,0,332.86668700369,16.643334350185,2119.5566241623,105.97783120812,154.10318417413,7.7051592087063,0,0,290.76072485684,14.538036242842,1.0043880984632,42601.068788066,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,151,Siguiente151,151,151,0,0,0,347.01584833977,0,0,0,0,0,0,0,0,0,0,347.01584833977,17.350792416988,0,,,18.107134396088,0.90535671980438,,0,,0,0,38.884907319576,33.920694855544,1.6960347427772,-17.170910074805,0,12.780009399505,-4.1777240046542,-1.8440110549633e-15,-10.994541225847,0,19.121832961738,0,0,31.681881318765,0,0,0,0,0,0,2.4825232021548,0,0,0,34.16440452092,1.708220226046,-14.672374429351,-14.672374429351,-19.563165905801,0,0,40324.961421283,38308.713350219,0,0,4566.8427356469,4566.8427356469,46758.859643732,-276.44507714276,-13.822253857138,,-4.8907914764504,,,-80.68575256,,893.19976952143,,3.2467521822571e-14,,3754.3287186855,,0,0,7,2032,0,0,,2016.2480710641,26.328720673392,26.328720673392,2337.9429821866,-1.0296403108316,3862.6748397947,,,,,,,7.6522704921664,0,19.295813729437,0.028695918538477,0,0,0,0,0,0,0,,0,,-157.45065404505,-7.8725327022526,-9.1673320645117,,17.350792416988,0,0,0,0,0,0,0,0,0,0,0,330.95857821493,16.547928910747,2467.8195437517,123.39097718759,172.27656412829,8.6138282064145,0,0,325.05012099677,16.252506049839,1.003655402242,42631.736970227,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,152,Siguiente152,152,152,0,0,0,346.47859228814,0,0,0,0,0,0,0,0,0,0,346.47859228814,17.323929614407,0,,,38.523530840478,1.9261765420239,,0,,0,0,38.669607921521,33.732344674009,1.6866172337004,-36.491774169306,0,17.363751870713,-2.6714031785936,-7.8296744088213e-15,94.91357093426,0,18.948901558083,0,0,68.733429943566,0,0,0,0,0,0,3.9524773026187,0,0,0,72.685907246185,3.6342953623092,54.835609092805,54.835609092805,73.114145457073,0,0,40041.68393107,38039.599734516,0,0,4515.4087294465,4515.4087294465,46403.313514147,-355.54612958429,-17.777306479215,,18.278536364268,,,-66.449503223917,,895.86649889992,,3.8361747374852e-14,,3685.9917337705,,0,0,8,2032,0,0,,2002.0841965535,26.035124074668,26.035124074668,2320.1656757074,3.8481129187933,3792.8437705902,,,,,,,7.5836699665078,0,19.121832961738,0.028411604674241,0,0,0,0,0,0,0,,0,,-139.07691973836,-6.9538459869182,-9.1145580752294,,17.323929614407,0,0,0,0,0,0,0,0,0,0,0,312.31621588244,15.615810794122,2815.2935352885,140.76467676442,210.91833198087,10.545916599044,0,0,397.95911694504,19.897955847252,1.0029232451451,42662.427399488,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,153,Siguiente153,153,153,0,0,0,347.41230761844,0,0,0,0,0,0,0,0,0,0,347.41230761844,17.370615380922,0,,,17.045418642054,0.85227093210271,,0,,0,0,38.3597841904,33.459823967427,1.6729911983714,-16.165451628626,0,15.786007293842,-4.1906427362214,-9.9018016008756e-15,58.336276019566,0,18.776311006222,0,0,29.778858564036,0,0,0,0,0,0,2.3823086851229,0,0,0,32.161167249159,1.6080583624579,40.32464171142,40.32464171142,53.766188948561,0,0,39738.224772308,37751.313533692,0,0,4478.4460583557,4478.4460583557,46047.880790736,-355.43272341082,-17.771636170541,,13.44154723714,,,-66.263261268011,,899.67436630485,,4.5814437348736e-14,,3645.0349533189,,0,0,9,2032,0,0,,1986.9112386154,25.737799417166,25.737799417166,2302.3940395368,2.8297994183453,3763.516051059,,,,,,,7.515107977231,0,18.948901558083,0.028129126137956,0,0,0,0,0,0,0,,0,,-158.59040520212,-7.9295202601058,-9.8418571720999,,17.370615380922,0,0,0,0,0,0,0,0,0,0,0,332.29655901134,16.614827950567,3163.4545567069,158.17272783535,228.00124019087,11.400062009544,0,0,430.19101922806,21.509550961403,1.0021916267723,42693.140092121,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,154,Siguiente154,154,154,0,0,0,345.55154135419,0,0,0,0,0,0,0,0,0,0,345.55154135419,17.277577067709,0,,,17.581916267297,0.87909581336484,,0,,0,0,38.066082863664,33.20373842494,1.660186921247,-16.672826071985,0,15.489230062639,-4.1127536536114,-1.0351962342892e-14,53.726541392026,0,18.605014445362,0,0,30.763649213068,0,0,0,0,0,0,2.4097777063597,0,0,0,33.173426919428,1.6586713459714,36.322643796801,36.322643796801,48.430191729069,0,0,39436.88475287,37465.040515226,0,0,4445.457145129,4445.457145129,45700.145349271,-347.73544146561,-17.38677207328,,12.107547932267,,,-65.473629754304,,903.42643344783,,5.3610141721012e-14,,3607.5043414355,,0,0,10,2032,0,0,,1971.8442376435,25.442219344689,25.442219344689,2285.0072674635,2.5489574594246,3733.1539891004,,,,,,,7.4471444611265,0,18.776311006222,0.027847408072137,0,0,0,0,0,0,0,,0,,-157.18426002496,-7.8592130012481,-9.7813590325445,,17.277577067709,0,0,0,0,0,0,0,0,0,0,0,329.96003070206,16.498001535103,3509.5022998503,175.47511499252,245.60885779507,12.280442889754,0,0,463.41293923598,23.170646961799,1.0014605467236,42723.87506441,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,155,Siguiente155,155,155,0,0,0,346.31463516975,0,0,0,0,0,0,0,0,0,0,346.31463516975,17.315731758488,0,,,37.504121088772,1.8752060544386,,0,,0,0,37.790772183416,32.965780456575,1.6482890228288,-35.526010709128,0,15.76912665454,-2.6293259027787,8.1462614431871e-15,58.568514903549,0,18.434407756188,0,0,66.918537773434,0,0,0,0,0,0,3.8439548468911,0,0,0,70.762492620325,3.5381246310162,27.136728709636,27.136728709636,36.182304946182,0,0,39152.232652333,37194.621019716,0,0,4421.6286417599,4421.6286417599,45381.968229304,-318.17711996708,-15.908855998354,,9.0455762365455,,,-50.7533458373,,906.06850861063,,4.7537406207891e-14,,3566.3134789866,,0,0,11,2032,0,0,,1957.6116326167,25.148361434811,25.148361434811,2269.0984114652,1.9043318392728,3665.1507686411,,,,,,,7.3793535378906,0,18.605014445362,0.027566682519246,0,0,0,0,0,0,0,,0,,-139.89894605332,-6.9949473026662,-9.7212653985889,,17.315731758488,0,0,0,0,0,0,0,0,0,0,0,313.0562636382,15.65281318191,3856.0656292816,192.80328146408,283.14172155033,14.157086077517,0,0,534.22966330252,26.711483165126,1.0007300045993,42754.632332651,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,156,Siguiente156,156,156,0,0,0,345.50393048297,0,0,0,0,0,0,0,0,0,0,345.50393048297,17.275196524149,0,,,16.531088351643,0.82655441758216,,0,,0,0,37.513012159215,32.719669741459,1.635983487073,-15.677673557264,0,15.567575892154,-4.1189012574988,-5.0306980803327e-15,55.694459210911,0,18.26493185506,0,0,28.88030809162,0,0,0,0,0,0,2.3104246473296,0,0,0,31.190732738949,1.5595366369475,38.599095216226,38.599095216226,51.465460288302,0,0,38849.589939527,36907.110442551,0,0,4386.3170955146,4386.3170955146,45029.669444225,-352.29878507874,-17.614939253937,,12.866365072075,,,-50.756453521783,,909.82946129471,,5.1343049853383e-14,,3527.2440877416,,0,0,12,2032,0,0,,1942.4794969763,24.856203562403,24.856203562403,2251.4834722113,2.7087084362265,3636.6985550497,,,,,,,7.3120747057044,0,18.434407756188,0.027287418906956,0,0,0,0,0,0,0,,0,,-158.09232085418,-7.9046160427091,-9.6615733059107,,17.275196524149,0,0,0,0,0,0,0,0,0,0,0,330.84428609567,16.542214304783,4201.5695597646,210.07847798823,299.67280990198,14.983640495099,0,0,565.42039604147,28.271019802073,1,38849.589939527,0.00073000459931181,1
trad_alm,1,326AP-2020-S,-1,157,Siguiente157,157,157,0,0,0,343.97242213871,0,0,0,0,0,0,0,0,0,0,343.97242213871,17.198621106936,0,,,17.089012093795,0.85445060468976,,0,,0,0,37.221785962895,38.065557274277,1.9032778637139,-16.205415138707,0,13.752490195802,1.2829517472784,-3.6082248300318e-16,14.695801406941,0,18.096698934491,0,0,29.900960745287,0,0,0,0,0,0,2.34245829961,0,0,0,32.243419044897,1.6121709522448,10.144371158485,10.144371158485,13.525828211313,0,0,38553.67083497,36625.987293222,0,0,4379.9340281203,4379.9340281203,44724.679272405,-304.99017181998,-15.249508590999,,3.3814570528283,,,-48.982491760922,,909.64653155996,,5.1656253711756e-14,,3519.2699883212,,0,0,1,2033,0,0,,1927.6835417485,26.850131298575,26.850131298575,2236.2339636203,0.71188569533221,3607.5635082701,,,,,,,7.245246357224,0,18.26493185506,0.027010420070063,0,0,0,0,0,0,0,,0,,-156.83180411825,-7.8415902059127,-9.7354845699996,,17.198621106936,0,0,0,0,0,0,0,0,0,0,0,328.81801518761,16.440900759381,347.18700144034,17.359350072017,17.249808893509,0.86249044467546,0,0,32.546809233036,1.6273404616518,1.0094045250786,38882.488850158,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,158,Siguiente158,158,158,0,0,0,343.96944082625,0,0,0,0,0,0,0,0,0,0,343.96944082625,17.198472041313,0,,,36.806784803034,1.8403392401517,,0,,0,0,36.982109980396,37.82442823806,1.891221411903,-34.865271322219,0,10.113152094433,2.7174746194398,-6.7411354276459e-15,-71.165097108679,0,17.928917091431,0,0,65.68038600563,0,0,0,0,0,0,3.7663777736788,0,0,0,69.446763779309,3.4723381889655,-69.899806287769,-69.899806287769,-93.199741717025,0,0,38274.990085897,36361.240581602,0,0,4453.5906701126,4453.5906701126,44549.279230074,-175.40004233084,-8.770002116542,,-23.299935429256,,,-30.482511710416,,908.38752590735,,5.6754927451674e-14,,3575.6856559157,,0,0,2,2033,0,0,,1913.7495042949,26.562745453069,26.562745453069,2227.4639615037,-4.9052495640539,3541.1674773876,,,,,,,7.1786046350668,0,18.096698934491,0.026736270297837,0,0,0,0,0,0,0,,0,,-139.34474143685,-6.9672370718425,-9.8082301515259,,17.198472041313,0,0,0,0,0,0,0,0,0,0,0,311.32946184998,15.566473092499,694.07774252644,34.703887126322,54.377565809132,2.7188782904566,0,0,102.59918077195,5.1299590385973,1.0085459209195,38915.415654075,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,159,Siguiente159,159,159,0,0,0,344.21559238672,0,0,0,0,0,0,0,0,0,0,344.21559238672,17.210779619336,0,,,16.220219544668,0.8110109772334,,0,,0,0,36.822606617475,37.668019822982,1.8834009911491,-15.38285330277,0,12.060613727527,1.2289890899222,4.3715031594616e-15,-25.622850785312,0,17.76166468749,0,0,28.337210944563,0,0,0,0,0,0,2.2669768755651,0,0,0,30.604187820128,1.5302093910064,-20.787075952975,-20.787075952975,-27.716101270633,0,0,37977.572190147,36078.693580639,0,0,4478.2021607195,4478.2021607195,44286.290469229,-262.9887608455,-13.149438042275,,-6.9290253176582,,,-28.038489566661,,908.24375026271,,5.3523483907177e-14,,3597.9969000234,,0,0,3,2033,0,0,,1898.8786095073,26.277054673794,26.277054673794,2214.3145234614,-1.4587421721386,3513.5905595682,,,,,,,7.1123827155112,0,17.928917091431,0.026464939900791,0,0,0,0,0,0,0,,0,,-157.7238279179,-7.8861913958949,-9.7481735987078,,17.210779619336,0,0,0,0,0,0,0,0,0,0,0,329.83162411126,16.491581205563,1040.9232623468,52.04616311734,70.722696240806,3.5361348120403,0,0,133.43904951095,6.6719524755477,1.0076880480954,38948.370374956,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,160,Siguiente160,160,160,0,0,0,343.91377085393,0,0,0,0,0,0,0,0,0,0,343.91377085393,17.195688542697,0,,,16.768270755315,0.83841353776573,,0,,0,0,36.604949076912,37.443758388728,1.8721879194364,-15.901277603837,0,13.45188055574,1.2657702943617,6.3109240056036e-15,6.6830946346646,0,17.59501513759,0,0,29.339097806159,0,0,0,0,0,0,2.2991489019823,0,0,0,31.638246708141,1.581912335407,4.1246009106971,4.1246009106971,5.4994678809295,0,0,37680.690647087,35796.656114733,0,0,4477.921040454,4477.921040454,43988.901519157,-297.38895007125,-14.869447503563,,1.3748669702324,,,-26.247013072654,,908.07223762186,,4.8834758642706e-14,,3596.0958159048,,0,0,4,2033,0,0,,1884.0345323544,25.993036375314,25.993036375314,2199.4450759579,0.28944567794366,3484.9552488251,,,,,,,7.0463662208338,0,17.76166468749,0.026195997555404,0,0,0,0,0,0,0,,0,,-157.08690947414,-7.854345473707,-9.6885167290954,,17.195688542697,0,0,0,0,0,0,0,0,0,0,0,329.04379490111,16.452189745055,1387.1713215004,69.358566075018,87.605570668307,4.3802785334153,0,0,165.29352956284,8.2646764781421,1.0068309059824,38981.3530365,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,161,Siguiente161,161,161,0,0,0,342.96254763674,0,0,0,0,0,0,0,0,0,0,342.96254763674,17.148127381837,0,,,35.851673591599,1.7925836795799,,0,,0,0,36.371546859386,37.205825402232,1.8602912701116,-33.960668745359,0,16.965515939306,2.6468822517078,-9.0327051394112e-15,88.870190576904,0,17.429207229633,0,0,63.971772174987,0,0,0,0,0,0,3.6728949789735,0,0,0,67.64466715396,3.382233357698,55.891440016919,55.891440016919,74.521920022558,0,0,37401.432358736,35531.3607408,0,0,4425.8714984955,4425.8714984955,43636.493664146,-352.40785501168,-17.620392750584,,18.63048000564,,,-13.544675812705,,906.86471737603,,5.5649950578525e-14,,3532.5514569322,,0,0,5,2033,0,0,,1870.0716179368,25.710668275968,25.710668275968,2181.8246832073,3.9222063169768,3420.2573565827,,,,,,,6.9805966332441,0,17.59501513759,0.025928563296831,0,0,0,0,0,0,0,,0,,-139.68828025601,-6.9844140128005,-9.6292566273912,,17.148127381837,0,0,0,0,0,0,0,0,0,0,0,311.16955407438,15.558477703719,1732.1695991655,86.608479958276,123.67579451568,6.1837897257842,0,0,233.35055568997,11.667527784498,1.0059744939574,39014.363662427,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,162,Siguiente162,162,162,0,0,0,340.11222065846,0,0,0,0,0,0,0,0,0,0,340.11222065846,17.005611032923,0,,,15.777464445871,0.78887322229354,,0,,0,0,36.066843781074,36.892432030849,1.8446216015425,-14.962955365194,0,15.36990798437,1.1860630068454,1.0332013022918e-14,55.670260390381,0,17.264853749426,0,0,27.563704482654,0,0,0,0,0,0,2.2050963586123,0,0,0,29.768800841266,1.4884400420633,42.947457012302,42.947457012302,57.263276016403,0,0,37106.987332222,35251.637965611,0,0,4386.7207577098,4386.7207577098,43286.988079265,-349.50558488106,-17.475279244053,,14.315819004101,,,-13.882648621431,,906.75172283525,,4.794735341425e-14,,3493.851683496,,0,0,6,2033,0,0,,1855.3493666111,25.429928394129,25.429928394129,2164.3494039632,3.0138566324423,3393.412492075,,,,,,,6.9154214247578,0,17.429207229633,0.025662432350632,0,0,0,0,0,0,0,,0,,-156.06477393383,-7.8032386966917,-9.5703904014396,,17.005611032923,0,0,0,0,0,0,0,0,0,0,0,326.12088426306,16.306044213153,2074.0116320597,103.70058160299,139.53415110478,6.976707555239,0,0,263.27198321657,13.163599160828,1.0051188113975,39047.402276475,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,163,Siguiente163,163,163,0,0,0,338.61618576592,0,0,0,0,0,0,0,0,0,0,338.61618576592,16.930809288296,0,,,16.322442278673,0.81612211393364,,0,,0,0,35.777909404265,36.59701068708,1.829850534354,-15.478510244531,0,14.31367830391,1.2275981219471,9.3119956190435e-15,25.891555580458,0,17.10167062089,0,0,28.558713529671,0,0,0,0,0,0,2.2383473734852,0,0,0,30.797060903156,1.5398530451578,19.465741321338,19.465741321338,25.954321761784,0,0,36814.272720039,34973.559084037,0,0,4371.0179115681,4371.0179115681,42972.123184114,-314.86489515097,-15.743244757548,,6.488580440446,,,-13.042007129202,,906.60745276428,,4.1003254761691e-14,,3477.4524659331,,0,0,7,2033,0,0,,1840.7136360019,25.1507950445,25.1507950445,2148.6061592057,1.3660169348307,3365.5156630137,,,,,,,6.8506601087946,0,17.264853749426,0.025398470800841,0,0,0,0,0,0,0,,0,,-154.83347425847,-7.7416737129237,-9.5119151820305,,16.930809288296,0,0,0,0,0,0,0,0,0,0,0,324.14156714143,16.207078357072,2414.0622402865,120.70311201433,155.92622147725,7.7963110738623,0,0,294.2004178816,14.71002089408,1.0042638576806,39080.468902405,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,164,Siguiente164,164,164,0,0,0,337.79220255458,0,0,0,0,0,0,0,0,0,0,337.79220255458,16.889610127729,0,,,34.849186905715,1.7424593452857,,0,,0,0,35.529581290277,36.344229535719,1.8172114767859,-33.011109960189,0,18.320116987244,2.5693455358637,1.1962653090336e-14,119.02565061761,0,16.93958555554,0,0,62.181274073763,0,0,0,0,0,0,3.5719087672083,0,0,0,65.753182840971,3.2876591420486,80.178002385399,80.178002385399,106.90400318053,0,0,36538.564045983,34711.635843684,0,0,4294.5884493376,4294.5884493376,42589.048677366,-383.07450674732,-19.153725337366,,26.726000795133,,,-2.0559917244208,,905.45672245063,,3.2065492464275e-14,,3391.1877186114,,0,0,8,2033,0,0,,1826.9282022991,24.87324683446,24.87324683446,2129.4524338683,5.6265264831858,3302.6081039585,,,,,,,6.7862783104508,0,17.10167062089,0.025137269790854,0,0,0,0,0,0,0,,0,,-137.99210534203,-6.8996052671017,-9.453828122705,,16.889610127729,0,0,0,0,0,0,0,0,0,0,0,306.88820661932,15.344410330966,2752.9985510034,137.64992755017,190.89664676835,9.5448323384175,0,0,360.18235239311,18.009117619656,1.0034096321849,39113.563563995,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,165,Siguiente165,165,165,0,0,0,338.60447519712,0,0,0,0,0,0,0,0,0,0,338.60447519712,16.930223759856,0,,,15.360862981831,0.76804314909154,,0,,0,0,35.198315444304,36.004413293631,1.8002206646815,-14.567860885159,0,16.807261833452,1.1527483211694,2.019218126037e-15,84.238078628392,0,16.777861903578,0,0,26.835889206553,0,0,0,0,0,0,2.1468711365242,0,0,0,28.982760343077,1.4491380171538,65.722670923391,65.722670923391,87.630227897854,0,0,36244.528619133,34432.302188176,0,0,4232.5489477697,4232.5489477697,42207.828167669,-381.22050969788,-19.061025484894,,21.907556974464,,,-3.7579466711812,,905.36740127176,,3.0577545095553e-14,,3330.9394931691,,0,0,9,2033,0,0,,1812.2264309566,24.59171392204,24.59171392204,2110.3914083834,4.6121172577818,3276.448714255,,,,,,,6.7219474763745,0,16.93958555554,0.024877827244048,0,0,0,0,0,0,0,,0,,-155.68034023731,-7.7840170118657,-10.180021545343,,16.930223759856,0,0,0,0,0,0,0,0,0,0,0,324.98257783588,16.249128891794,3092.463002661,154.62315013305,206.29683367633,10.314841683817,0,0,389.23930882326,19.461965441163,1.0025561342894,39146.686285046,0.00085131881674826,1
trad_alm,1,326AP-2020-S,-1,166,Siguiente166,166,166,0,0,0,336.63732363346,0,0,0,0,0,0,0,0,0,0,336.63732363346,16.831866181673,0,,,15.830215896235,0.79151079481174,,0,,0,0,34.883220331585,35.68284948994,1.784142474497,-15.01171442871,0,16.452565857655,1.185687386758,-1.0987738496837e-14,78.603896488129,0,16.617425517547,0,0,27.698131176788,0,0,0,0,0,0,2.1702007029002,0,0,0,29.868331879688,1.4934165939844,60.922826477874,60.922826477874,81.230435303832,0,0,35952.628003539,34154.996603362,0,0,4175.2564984161,4175.2564984161,41835.406088136,-372.42207953252,-18.621103976626,,20.307608825958,,,-4.8623505038073,,905.25327257914,,3.884334550838e-14,,3274.8655763408,,0,0,10,2033,0,0,,1797.631400177,24.31174183512,24.31174183512,2091.7703044068,4.2752860686227,3249.3807527581,,,,,,,6.6582054664316,0,16.777861903578,0.024619156795738,0,0,0,0,0,0,0,,0,,-154.28054583327,-7.7140272916637,-10.113662848388,,16.831866181673,0,0,0,0,0,0,0,0,0,0,0,322.59920765,16.1299603825,3429.6700315275,171.48350157637,222.15402647837,11.107701323918,0,0,419.15854052522,20.957927026261,1.0017033633734,39179.837089377,0.00085131881674826,1
